,file,urls,proc_pid,udp,tcp,hosts,requests,domains,pid,process_name,ppid,file_created,dll_loaded,regkey_opened,command_line,regkey_read,regkey_written
13,N/A,N/A,N/A,"{'src': '192.168.56.50', 'dst': '8.8.8.8', 'offset': 6400951, 'time': 40.797964096069336, 'dport': 53, 'sport': 54082}","{'src': '192.168.56.50', 'dst': '192.16.58.8', 'offset': 4353383, 'time': 12.981786966323853, 'dport': 80, 'sport': 49681}",23.47.68.94,cp601.prod.do.dsp.mp.microsoft.com,"{'ip': '40.90.137.120', 'domain': 'login.live.com'}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14,N/A,N/A,N/A,"{'src': '192.168.56.50', 'dst': '8.8.8.8', 'offset': 6401262, 'time': 58.057400941848755, 'dport': 53, 'sport': 54350}","{'src': '192.168.56.50', 'dst': '192.16.58.8', 'offset': 4356251, 'time': 9.932540893554688, 'dport': 80, 'sport': 49682}",40.125.122.176,www.msftconnecttest.com,"{'ip': '23.47.68.94', 'domain': 'fs.microsoft.com'}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,N/A,N/A,N/A,"{'src': '192.168.56.50', 'dst': '8.8.8.8', 'offset': 6401641, 'time': 40.98958110809326, 'dport': 53, 'sport': 55175}","{'src': '192.168.56.50', 'dst': '192.16.58.8', 'offset': 4358080, 'time': 24.77147102355957, 'dport': 80, 'sport': 49693}",40.64.100.89,login.live.com,"{'ip': '96.17.232.59', 'domain': 'cp601.prod.do.dsp.mp.microsoft.com'}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,N/A,N/A,N/A,"{'src': '192.168.56.50', 'dst': '8.8.8.8', 'offset': 6401974, 'time': 44.715110063552856, 'dport': 53, 'sport': 56942}","{'src': '192.168.56.50', 'dst': '192.16.58.8', 'offset': 4359985, 'time': 58.48784589767456, 'dport': 80, 'sport': 49724}",40.88.32.150,displaycatalog.mp.microsoft.com,"{'ip': '65.8.246.105', 'domain': 'updates.bravesoftware.com'}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17,N/A,N/A,N/A,"{'src': '192.168.56.50', 'dst': '8.8.8.8', 'offset': 6402294, 'time': 9.556292057037354, 'dport': 53, 'sport': 57259}","{'src': '192.168.56.50', 'dst': '204.79.197.200', 'offset': 4365222, 'time': 57.20975303649902, 'dport': 443, 'sport': 49721}",40.90.22.192,updates-cdn.bravesoftware.com,"{'ip': '192.16.48.200', 'domain': 'ctldl.windowsupdate.com'}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,N/A,N/A,N/A,"{'src': '192.168.56.50', 'dst': '8.8.8.8', 'offset': 6402528, 'time': 69.207200050354, 'dport': 53, 'sport': 57975}","{'src': '192.168.56.50', 'dst': '204.79.197.200', 'offset': 4373949, 'time': 69.24896597862244, 'dport': 443, 'sport': 49727}",52.177.166.224,go.microsoft.com,"{'ip': '184.84.68.43', 'domain': 'go.microsoft.com'}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,N/A,N/A,N/A,"{'src': '192.168.56.50', 'dst': '8.8.8.8', 'offset': 6402848, 'time': 30.231863021850586, 'dport': 53, 'sport': 58057}","{'src': '192.168.56.50', 'dst': '204.79.197.200', 'offset': 4374594, 'time': 68.66053891181946, 'dport': 443, 'sport': 49728}",52.184.212.181,geo.prod.do.dsp.mp.microsoft.com,"{'ip': '172.217.8.78', 'domain': 'clients2.google.com'}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,N/A,N/A,N/A,"{'src': '192.168.56.50', 'dst': '8.8.8.8', 'offset': 6403190, 'time': 83.17032504081726, 'dport': 53, 'sport': 58330}","{'src': '192.168.56.50', 'dst': '23.14.81.129', 'offset': 5629241, 'time': 92.56667709350586, 'dport': 443, 'sport': 49739}",52.191.219.104,ocsp.digicert.com,"{'ip': '96.17.232.59', 'domain': 'kv601.prod.do.dsp.mp.microsoft.com'}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21,N/A,N/A,N/A,"{'src': '192.168.56.50', 'dst': '8.8.8.8', 'offset': 6403510, 'time': 20.48817205429077, 'dport': 53, 'sport': 58340}","{'src': '192.168.56.50', 'dst': '23.37.72.19', 'offset': 5638575, 'time': 47.24344992637634, 'dport': 443, 'sport': 49711}",52.255.188.83,DESKTOP-OAAOTHK.local,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,N/A,N/A,N/A,"{'src': '192.168.56.50', 'dst': '8.8.8.8', 'offset': 6403859, 'time': 56.80695104598999, 'dport': 53, 'sport': 59490}","{'src': '192.168.56.50', 'dst': '23.37.72.19', 'offset': 5648218, 'time': 51.11012101173401, 'dport': 443, 'sport': 49717}",65.8.246.122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
